STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,LABOUR_FORCE_STATUS,Labour force status,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,1994,,5.44671042741895,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,1995,,4.89156546662469,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,1996,,4.73546941812265,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,1997,,4.28994914723201,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,1998,,3.88624762086787,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,1999,,3.61568133511768,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2000,,3.44384615384615,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2001,,4.19170787371624,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2002,,5.24132218959415,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2003,,5.45600487554719,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2004,,4.99896517059901,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2005,,4.54425903737689,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2006,,4.12865539249269,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2007,,4.12381420741659,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2008,,5.22367973708068,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2009,,8.7055657838833,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2010,,9.09431985502321,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2011,,8.44171988321956,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2012,,7.51292222622911,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2013,,6.85504675341197,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2014,,5.72471478602786,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2015,,4.90433221855302,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2016,,4.49353949551826,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2017,,4.0139736544144,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2018,,3.576291248452,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2019,,3.35769105160026,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2020,,7.70455930419367,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2021,,5.15410461691624,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y20T64,From 20 to 64 years,UNE,Unemployment,2022,,3.39668556357654,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1960,,4.17748406891668,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1961,,5.28048923909208,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1962,,4.04991758888627,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1963,,3.92064241851676,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1964,,3.60392720306513,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1965,,3.26099988011029,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1966,,2.52060106640814,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1967,,2.50537770466911,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1968,,2.36260914227015,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1969,,2.1584593511697,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1970,,3.21584769745304,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1971,,4.02165506573859,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1972,,3.70088719898605,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1973,,2.92484265087004,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1974,,3.62093690248565,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1975,,6.00467289719626,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1976,,5.13395359264656,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1977,,4.43548387096774,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1978,,3.8469184890656,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1979,,3.8195094551582,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1980,,4.90995430516978,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1981,,5.19234086596515,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1982,,7.22123608197514,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1983,,7.46371803731858,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1984,,5.75560375994215,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1985,,5.35105420638786,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1986,,5.29818608899908,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1987,,4.74569740559979,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1988,,4.21350078492935,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1989,,4.06429531842073,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1990,,4.36580610858391,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1991,,5.61221549985594,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1992,,6.27777465264105,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1993,,5.9380852704638,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1994,,4.94222318667607,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1995,,4.63693447109966,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1996,,4.41363251481795,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1997,,4.00439698492462,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1998,,3.5239959786232,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,1999,,3.12615514601045,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,2000,,3.1263429308122,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,2001,,3.81258863314061,,A,Normal value,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Labour force statistics indicators,I,USA,United States,UNE_RATE,Unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,Y35T39,From 35 to 39 years,UNE,Unemployment,2002,,4.83059376048306,,A,Normal value,,,1,One
